timestamp,operating_mode,cycle_id,ambient_temperature,tank_pressure,tank_temperature,compressor_power,turbine_power,mass_flow
2026-01-01 00:05:20,STANDBY,1,20.034907817441347,249.93399999999968,23.593859494555684,0.0,0.0,0.0
2026-01-01 00:05:30,STANDBY,1,20.035998635169012,249.93199999999968,23.558280885961818,0.0,0.0,0.0
2026-01-01 00:05:40,STANDBY,1,20.037089448136662,249.92999999999967,23.523068971583566,0.0,0.0,0.0
2026-01-01 00:05:50,STANDBY,1,20.038180256200057,249.92799999999966,23.48822008442973,0.0,0.0,0.0
2026-01-01 00:06:00,STANDBY,1,20.03927105921497,249.92599999999965,23.453730594177582,0.0,0.0,0.0
2026-01-01 00:06:10,STANDBY,1,20.04036185703715,249.92399999999964,23.419596906806177,0.0,0.0,0.0
2026-01-01 00:06:20,STANDBY,1,20.04145264952238,249.92199999999963,23.38581546423334,0.0,0.0,0.0
2026-01-01 00:06:30,STANDBY,1,20.04254343652642,249.91999999999962,23.35238274395627,0.0,0.0,0.0
2026-01-01 00:06:40,STANDBY,1,20.043634217905037,249.9179999999996,23.319295258695757,0.0,0.0,0.0
2026-01-01 00:06:50,STANDBY,1,20.044724993514,249.9159999999996,23.28654955604394,0.0,0.0,0.0
2026-01-01 00:07:00,STANDBY,1,20.04581576320908,249.9139999999996,23.254142218115593,0.0,0.0,0.0
2026-01-01 00:07:10,STANDBY,1,20.046906526846044,249.91199999999958,23.222069861202897,0.0,0.0,0.0
2026-01-01 00:07:20,STANDBY,1,20.04799728428067,249.90999999999957,23.190329135433675,0.0,0.0,0.0
2026-01-01 00:07:30,STANDBY,1,20.04908803536872,249.90799999999956,23.158916724433027,0.0,0.0,0.0
2026-01-01 00:07:40,STANDBY,1,20.05017877996597,249.90599999999955,23.127829344988356,0.0,0.0,0.0
2026-01-01 00:07:50,STANDBY,1,20.051269517928194,249.90399999999954,23.097063746717755,0.0,0.0,0.0
2026-01-01 00:08:00,STANDBY,1,20.05236024911117,249.90199999999953,23.066616711741688,0.0,0.0,0.0
2026-01-01 00:08:10,STANDBY,1,20.053450973370666,249.89999999999952,23.03648505435798,0.0,0.0,0.0
2026-01-01 00:08:20,STANDBY,1,20.054541690562463,249.8979999999995,23.006665620720025,0.0,0.0,0.0
2026-01-01 00:08:30,STANDBY,1,20.055632400542336,249.8959999999995,22.977155288518247,0.0,0.0,0.0
2026-01-01 00:08:40,STANDBY,1,20.056723103166064,249.8939999999995,22.947950966664724,0.0,0.0,0.0
2026-01-01 00:08:50,STANDBY,1,20.057813798289427,249.89199999999948,22.919049594980972,0.0,0.0,0.0
2026-01-01 00:09:00,STANDBY,1,20.0589044857682,249.88999999999947,22.890448143888843,0.0,0.0,0.0
2026-01-01 00:09:10,STANDBY,1,20.059995165458165,249.88799999999947,22.862143614104536,0.0,0.0,0.0
2026-01-01 00:09:20,STANDBY,1,20.06108583721511,249.88599999999946,22.83413303633564,0.0,0.0,0.0
2026-01-01 00:09:30,STANDBY,1,20.06217650089481,249.88399999999945,22.80641347098123,0.0,0.0,0.0
2026-01-01 00:09:40,STANDBY,1,20.063267156353056,249.88199999999944,22.778982007834948,0.0,0.0,0.0
2026-01-01 00:09:50,STANDBY,1,20.06435780344563,249.87999999999943,22.751835765791053,0.0,0.0,0.0
2026-01-01 00:10:00,STANDBY,1,20.065448442028316,249.87799999999942,22.724971892553427,0.0,0.0,0.0
2026-01-01 00:10:10,STANDBY,1,20.066539071956907,249.8759999999994,22.698387564347463,0.0,0.0,0.0
2026-01-01 00:10:20,STANDBY,1,20.067629693087184,249.8739999999994,22.67207998563486,0.0,0.0,0.0
2026-01-01 00:10:30,STANDBY,1,20.068720305274944,249.8719999999994,22.64604638883126,0.0,0.0,0.0
2026-01-01 00:10:40,STANDBY,1,20.06981090837597,249.86999999999938,22.620284034026707,0.0,0.0,0.0
2026-01-01 00:10:50,STANDBY,1,20.070901502246063,249.86799999999937,22.5947902087089,0.0,0.0,0.0
2026-01-01 00:11:00,STANDBY,1,20.07199208674101,249.86599999999936,22.56956222748922,0.0,0.0,0.0
2026-01-01 00:11:10,STANDBY,1,20.073082661716608,249.86399999999935,22.544597431831495,0.0,0.0,0.0
2026-01-01 00:11:20,STANDBY,1,20.07417322702865,249.86199999999934,22.519893189783467,0.0,0.0,0.0
2026-01-01 00:11:30,STANDBY,1,20.075263782532936,249.85999999999933,22.495446895710963,0.0,0.0,0.0
2026-01-01 00:11:40,STANDBY,1,20.076354328085262,249.85799999999932,22.471255970034704,0.0,0.0,0.0
2026-01-01 00:11:50,STANDBY,1,20.07744486354143,249.8559999999993,22.44731785896977,0.0,0.0,0.0
2026-01-01 00:12:00,STANDBY,1,20.078535388757242,249.8539999999993,22.423630034267646,0.0,0.0,0.0
2026-01-01 00:12:10,STANDBY,1,20.079625903588497,249.8519999999993,22.400189992960854,0.0,0.0,0.0
2026-01-01 00:12:20,STANDBY,1,20.080716407891,249.84999999999928,22.376995257110156,0.0,0.0,0.0
2026-01-01 00:12:30,STANDBY,1,20.081806901520554,249.84799999999927,22.35404337355426,0.0,0.0,0.0
2026-01-01 00:12:40,STANDBY,1,20.08289738433297,249.84599999999926,22.331331913662044,0.0,0.0,0.0
2026-01-01 00:12:50,STANDBY,1,20.083987856184052,249.84399999999926,22.308858473087266,0.0,0.0,0.0
2026-01-01 00:13:00,STANDBY,1,20.08507831692961,249.84199999999925,22.28662067152569,0.0,0.0,0.0
2026-01-01 00:13:10,STANDBY,1,20.08616876642546,249.83999999999924,22.264616152474687,0.0,0.0,0.0
2026-01-01 00:13:20,STANDBY,1,20.087259204527406,249.83799999999923,22.242842582995216,0.0,0.0,0.0
2026-01-01 00:13:30,STANDBY,1,20.08834963109127,249.83599999999922,22.221297653476178,0.0,0.0,0.0
2026-01-01 00:13:40,STANDBY,1,20.08944004597286,249.8339999999992,22.199979077401146,0.0,0.0,0.0
2026-01-01 00:13:50,STANDBY,1,20.090530449027998,249.8319999999992,22.178884591117413,0.0,0.0,0.0
2026-01-01 00:14:00,STANDBY,1,20.091620840112498,249.8299999999992,22.158011953607364,0.0,0.0,0.0
2026-01-01 00:14:10,STANDBY,1,20.092711219082187,249.82799999999918,22.13735894626211,0.0,0.0,0.0
2026-01-01 00:14:20,STANDBY,1,20.09380158579288,249.82599999999917,22.116923372657418,0.0,0.0,0.0
2026-01-01 00:14:30,STANDBY,1,20.094891940100403,249.82399999999916,22.096703058331848,0.0,0.0,0.0
2026-01-01 00:14:40,STANDBY,1,20.09598228186058,249.82199999999915,22.076695850567134,0.0,0.0,0.0
2026-01-01 00:14:50,STANDBY,1,20.09707261092924,249.81999999999914,22.056899618170753,0.0,0.0,0.0
2026-01-01 00:15:00,STANDBY,1,20.098162927162207,249.81799999999913,22.03731225126067,0.0,0.0,0.0
2026-01-01 00:15:10,STANDBY,1,20.099253230415318,249.81599999999912,22.017931661052216,0.0,0.0,0.0
2026-01-01 00:15:20,STANDBY,1,20.100343520544396,249.8139999999991,21.998755779647137,0.0,0.0,0.0
2026-01-01 00:15:30,STANDBY,1,20.10143379740528,249.8119999999991,21.97978255982472,0.0,0.0,0.0
2026-01-01 00:15:40,STANDBY,1,20.102524060853803,249.8099999999991,21.96100997483501,0.0,0.0,0.0
2026-01-01 00:15:50,STANDBY,1,20.103614310745805,249.80799999999908,21.94243601819412,0.0,0.0,0.0
2026-01-01 00:16:00,STANDBY,1,20.10470454693712,249.80599999999907,21.92405870348155,0.0,0.0,0.0
2026-01-01 00:16:10,STANDBY,1,20.105794769283595,249.80399999999906,21.90587606413957,0.0,0.0,0.0
2026-01-01 00:16:20,STANDBY,1,20.106884977641066,249.80199999999905,21.887886153274586,0.0,0.0,0.0
2026-01-01 00:16:30,STANDBY,1,20.10797517186538,249.79999999999905,21.870087043460494,0.0,0.0,0.0
2026-01-01 00:16:40,STANDBY,1,20.10906535181238,249.79799999999904,21.852476826544013,0.0,0.0,0.0
2026-01-01 00:16:50,STANDBY,1,20.11015551733792,249.79599999999903,21.83505361345195,0.0,0.0,0.0
2026-01-01 00:17:00,STANDBY,1,20.111245668297848,249.79399999999902,21.81781553400041,0.0,0.0,0.0
2026-01-01 00:17:10,STANDBY,1,20.11233580454801,249.791999999999,21.800760736705886,0.0,0.0,0.0
2026-01-01 00:17:20,STANDBY,1,20.113425925944266,249.789999999999,21.78388738859827,0.0,0.0,0.0
2026-01-01 00:17:30,STANDBY,1,20.114516032342472,249.787999999999,21.767193675035713,0.0,0.0,0.0
2026-01-01 00:17:40,STANDBY,1,20.115606123598482,249.78599999999898,21.75067779952134,0.0,0.0,0.0
2026-01-01 00:17:50,STANDBY,1,20.116696199568157,249.78399999999897,21.734337983521808,0.0,0.0,0.0
2026-01-01 00:18:00,STANDBY,1,20.11778626010736,249.78199999999896,21.718172466287662,0.0,0.0,0.0
2026-01-01 00:18:10,STANDBY,1,20.118876305071954,249.77999999999895,21.702179504675506,0.0,0.0,0.0
2026-01-01 00:18:20,STANDBY,1,20.1199663343178,249.77799999999894,21.68635737297193,0.0,0.0,0.0
2026-01-01 00:18:30,STANDBY,1,20.12105634770078,249.77599999999893,21.670704362719217,0.0,0.0,0.0
2026-01-01 00:18:40,STANDBY,1,20.122146345076747,249.77399999999892,21.655218782542793,0.0,0.0,0.0
2026-01-01 00:18:50,STANDBY,1,20.123236326301583,249.7719999999989,21.63989895798038,0.0,0.0,0.0
2026-01-01 00:19:00,STANDBY,1,20.124326291231164,249.7699999999989,21.62474323131289,0.0,0.0,0.0
2026-01-01 00:19:10,STANDBY,1,20.125416239721357,249.7679999999989,21.609749961396975,0.0,0.0,0.0
2026-01-01 00:19:20,STANDBY,1,20.126506171628048,249.76599999999888,21.594917523499287,0.0,0.0,0.0
2026-01-01 00:19:30,STANDBY,1,20.127596086807117,249.76399999999887,21.580244309132365,0.0,0.0,0.0
2026-01-01 00:19:40,STANDBY,1,20.128685985114444,249.76199999999886,21.565728725892185,0.0,0.0,0.0
2026-01-01 00:19:50,STANDBY,1,20.129775866405915,249.75999999999885,21.551369197297323,0.0,0.0,0.0
2026-01-01 00:20:00,STANDBY,1,20.130865730537423,249.75799999999884,21.537164162629725,0.0,0.0,0.0
2026-01-01 00:20:10,STANDBY,1,20.13195557736485,249.75599999999883,21.52311207677708,0.0,0.0,0.0
2026-01-01 00:20:20,STANDBY,1,20.133045406744092,249.75399999999883,21.509211410076748,0.0,0.0,0.0
2026-01-01 00:20:30,STANDBY,1,20.134135218531043,249.75199999999882,21.49546064816129,0.0,0.0,0.0
2026-01-01 00:20:40,STANDBY,1,20.135225012581596,249.7499999999988,21.481858291805494,0.0,0.0,0.0
2026-01-01 00:20:50,STANDBY,1,20.13631478875166,249.7479999999988,21.468402856774954,0.0,0.0,0.0
2026-01-01 00:21:00,STANDBY,1,20.137404546897123,249.7459999999988,21.455092873676175,0.0,0.0,0.0
2026-01-01 00:21:10,STANDBY,1,20.1384942868739,249.74399999999878,21.44192688780815,0.0,0.0,0.0
2026-01-01 00:21:20,STANDBY,1,20.13958400853789,249.74199999999877,21.428903459015448,0.0,0.0,0.0
2026-01-01 00:21:30,STANDBY,1,20.140673711745006,249.73999999999876,21.416021161542744,0.0,0.0,0.0
2026-01-01 00:21:40,STANDBY,1,20.14176339635116,249.73799999999875,21.403278583890827,0.0,0.0,0.0
2026-01-01 00:21:50,STANDBY,1,20.142853062212257,249.73599999999874,21.39067432867404,0.0,0.0,0.0
2026-01-01 00:22:00,STANDBY,1,20.14394270918422,249.73399999999873,21.378207012479145,0.0,0.0,0.0
2026-01-01 00:22:10,STANDBY,1,20.14503233712297,249.73199999999872,21.365875265725585,0.0,0.0,0.0
2026-01-01 00:22:20,STANDBY,1,20.14612194588442,249.7299999999987,21.353677732527174,0.0,0.0,0.0
2026-01-01 00:22:30,STANDBY,1,20.147211535324498,249.7279999999987,21.341613070555148,0.0,0.0,0.0
2026-01-01 00:22:40,STANDBY,1,20.148301105299133,249.7259999999987,21.329679950902587,0.0,0.0,0.0
2026-01-01 00:22:50,STANDBY,1,20.14939065566425,249.72399999999868,21.317877057950206,0.0,0.0,0.0
2026-01-01 00:23:00,STANDBY,1,20.150480186275775,249.72199999999867,21.30620308923346,0.0,0.0,0.0
2026-01-01 00:23:10,STANDBY,1,20.151569696989654,249.71999999999866,21.29465675531102,0.0,0.0,0.0
2026-01-01 00:23:20,STANDBY,1,20.152659187661815,249.71799999999865,21.283236779634528,0.0,0.0,0.0
2026-01-01 00:23:30,STANDBY,1,20.153748658148196,249.71599999999864,21.271941898419666,0.0,0.0,0.0
2026-01-01 00:23:40,STANDBY,1,20.154838108304745,249.71399999999863,21.260770860518516,0.0,0.0,0.0
2026-01-01 00:23:50,STANDBY,1,20.155927537987402,249.71199999999862,21.249722427293204,0.0,0.0,0.0
2026-01-01 00:24:00,STANDBY,1,20.157016947052117,249.70999999999862,21.23879537249079,0.0,0.0,0.0
2026-01-01 00:24:10,STANDBY,1,20.158106335354837,249.7079999999986,21.227988482119432,0.0,0.0,0.0
2026-01-01 00:24:20,STANDBY,1,20.159195702751518,249.7059999999986,21.217300554325753,0.0,0.0,0.0
2026-01-01 00:24:30,STANDBY,1,20.16028504909811,249.7039999999986,21.206730399273475,0.0,0.0,0.0
2026-01-01 00:24:40,STANDBY,1,20.161374374250578,249.70199999999858,21.196276839023245,0.0,0.0,0.0
2026-01-01 00:24:50,STANDBY,1,20.162463678064878,249.69999999999857,21.185938707413662,0.0,0.0,0.0
2026-01-01 00:25:00,STANDBY,1,20.163552960396977,249.69799999999856,21.175714849943496,0.0,0.0,0.0
2026-01-01 00:25:10,STANDBY,1,20.16464222110284,249.69599999999855,21.16560412365509,0.0,0.0,0.0
2026-01-01 00:25:20,STANDBY,1,20.165731460038437,249.69399999999854,21.155605397018924,0.0,0.0,0.0
2026-01-01 00:25:30,STANDBY,1,20.16682067705974,249.69199999999853,21.14571754981933,0.0,0.0,0.0
2026-01-01 00:25:40,STANDBY,1,20.167909872022726,249.68999999999852,21.135939473041365,0.0,0.0,0.0
2026-01-01 00:25:50,STANDBY,1,20.16899904478337,249.6879999999985,21.126270068758785,0.0,0.0,0.0
2026-01-01 00:26:00,STANDBY,1,20.170088195197653,249.6859999999985,21.116708250023173,0.0,0.0,0.0
2026-01-01 00:26:10,STANDBY,1,20.171177323121565,249.6839999999985,21.107252940754158,0.0,0.0,0.0
2026-01-01 00:26:20,STANDBY,1,20.172266428411085,249.68199999999848,21.09790307563073,0.0,0.0,0.0
2026-01-01 00:26:30,STANDBY,1,20.17335551092221,249.67999999999847,21.088657599983645,0.0,0.0,0.0
2026-01-01 00:26:40,STANDBY,1,20.17444457051093,249.67799999999846,21.079515469688918,0.0,0.0,0.0
2026-01-01 00:26:50,STANDBY,1,20.17553360703324,249.67599999999845,21.07047565106236,0.0,0.0,0.0
2026-01-01 00:27:00,STANDBY,1,20.176622620345142,249.67399999999844,21.061537120755187,0.0,0.0,0.0
2026-01-01 00:27:10,STANDBY,1,20.177711610302637,249.67199999999843,21.05269886565066,0.0,0.0,0.0
2026-01-01 00:27:20,STANDBY,1,20.17880057676173,249.66999999999842,21.043959882761772,0.0,0.0,0.0
2026-01-01 00:27:30,STANDBY,1,20.17988951957843,249.66799999999841,21.03531917912994,0.0,0.0,0.0
2026-01-01 00:27:40,STANDBY,1,20.18097843860875,249.6659999999984,21.026775771724726,0.0,0.0,0.0
2026-01-01 00:27:50,STANDBY,1,20.1820673337087,249.6639999999984,21.018328687344564,0.0,0.0,0.0
2026-01-01 00:28:00,STANDBY,1,20.183156204734303,249.6619999999984,21.00997696251846,0.0,0.0,0.0
2026-01-01 00:28:10,STANDBY,1,20.184245051541577,249.65999999999838,21.00171964340869,0.0,0.0,0.0
2026-01-01 00:28:20,STANDBY,1,20.185333873986547,249.65799999999837,20.99355578571447,0.0,0.0,0.0
2026-01-01 00:28:30,STANDBY,1,20.18642267192524,249.65599999999836,20.98548445457658,0.0,0.0,0.0
2026-01-01 00:28:40,STANDBY,1,20.187511445213687,249.65399999999835,20.977504724482948,0.0,0.0,0.0
2026-01-01 00:28:50,STANDBY,1,20.188600193707924,249.65199999999834,20.9696156791752,0.0,0.0,0.0
2026-01-01 00:29:00,STANDBY,1,20.189688917263986,249.64999999999833,20.961816411556086,0.0,0.0,0.0
2026-01-01 00:29:10,STANDBY,1,20.190777615737915,249.64799999999832,20.954106023597905,0.0,0.0,0.0
2026-01-01 00:29:20,STANDBY,1,20.191866288985754,249.6459999999983,20.946483626251784,0.0,0.0,0.0
2026-01-01 00:29:30,STANDBY,1,20.19295493686355,249.6439999999983,20.9389483393579,0.0,0.0,0.0
2026-01-01 00:29:40,STANDBY,1,20.194043559227353,249.6419999999983,20.931499291556594,0.0,0.0,0.0
2026-01-01 00:29:50,STANDBY,1,20.19513215593322,249.63999999999828,20.92413562020036,0.0,0.0,0.0
2026-01-01 00:30:00,STANDBY,1,20.1962207268372,249.63799999999827,20.91685647126673,0.0,0.0,0.0
2026-01-01 00:30:10,STANDBY,1,20.197309271795366,249.63599999999826,20.909660999272017,0.0,0.0,0.0
2026-01-01 00:30:20,STANDBY,1,20.198397790663776,249.63399999999825,20.902548367185933,0.0,0.0,0.0
2026-01-01 00:30:30,STANDBY,1,20.199486283298494,249.63199999999824,20.895517746347057,0.0,0.0,0.0
2026-01-01 00:30:40,STANDBY,1,20.2005747495556,249.62999999999823,20.888568316379143,0.0,0.0,0.0
2026-01-01 00:30:50,STANDBY,1,20.201663189291157,249.62799999999822,20.881699265108264,0.0,0.0,0.0
2026-01-01 00:31:00,STANDBY,1,20.202751602361253,249.6259999999982,20.874909788480792,0.0,0.0,0.0
2026-01-01 00:31:10,STANDBY,1,20.203839988621965,249.6239999999982,20.868199090482204,0.0,0.0,0.0
2026-01-01 00:31:20,STANDBY,1,20.204928347929382,249.6219999999982,20.861566383056676,0.0,0.0,0.0
2026-01-01 00:31:30,STANDBY,1,20.206016680139587,249.61999999999819,20.855010886027504,0.0,0.0,0.0
2026-01-01 00:31:40,STANDBY,1,20.207104985108675,249.61799999999818,20.848531827018316,0.0,0.0,0.0
2026-01-01 00:31:50,STANDBY,1,20.208193262692745,249.61599999999817,20.84212844137506,0.0,0.0,0.0
2026-01-01 00:32:00,STANDBY,1,20.209281512747893,249.61399999999816,20.83579997208879,0.0,0.0,0.0
2026-01-01 00:32:10,STANDBY,1,20.21036973513022,249.61199999999815,20.829545669719202,0.0,0.0,0.0
2026-01-01 00:32:20,STANDBY,1,20.21145792969584,249.60999999999814,20.82336479231897,0.0,0.0,0.0
2026-01-01 00:32:30,STANDBY,1,20.212546096300855,249.60799999999813,20.81725660535879,0.0,0.0,0.0
2026-01-01 00:32:40,STANDBY,1,20.213634234801386,249.60599999999812,20.811220381653214,0.0,0.0,0.0
2026-01-01 00:32:50,STANDBY,1,20.21472234505355,249.6039999999981,20.80525540128722,0.0,0.0,0.0
2026-01-01 00:33:00,STANDBY,1,20.215810426913464,249.6019999999981,20.79936095154348,0.0,0.0,0.0
2026-01-01 00:33:10,STANDBY,1,20.216898480237255,249.5999999999981,20.793536326830417,0.0,0.0,0.0
2026-01-01 00:33:20,STANDBY,1,20.217986504881058,249.59799999999808,20.787780828610924,0.0,0.0,0.0
2026-01-01 00:33:30,STANDBY,1,20.219074500700998,249.59599999999807,20.782093765331826,0.0,0.0,0.0
2026-01-01 00:33:40,STANDBY,1,20.220162467553216,249.59399999999806,20.77647445235404,0.0,0.0,0.0
2026-01-01 00:33:50,STANDBY,1,20.221250405293855,249.59199999999805,20.770922211883438,0.0,0.0,0.0
2026-01-01 00:34:00,STANDBY,1,20.222338313779055,249.58999999999804,20.765436372902393,0.0,0.0,0.0
2026-01-01 00:34:10,STANDBY,1,20.223426192864963,249.58799999999803,20.760016271102018,0.0,0.0,0.0
2026-01-01 00:34:20,STANDBY,1,20.224514042407737,249.58599999999802,20.754661248815076,0.0,0.0,0.0
2026-01-01 00:34:30,STANDBY,1,20.225601862263527,249.583999999998,20.74937065494956,0.0,0.0,0.0
2026-01-01 00:34:40,STANDBY,1,20.2266896522885,249.581999999998,20.74414384492295,0.0,0.0,0.0
2026-01-01 00:34:50,STANDBY,1,20.227777412338813,249.579999999998,20.738980180597107,0.0,0.0,0.0
2026-01-01 00:35:00,STANDBY,1,20.228865142270642,249.57799999999799,20.733879030213842,0.0,0.0,0.0
2026-01-01 00:35:10,STANDBY,1,20.22995284194015,249.57599999999798,20.728839768331106,0.0,0.0,0.0
2026-01-01 00:35:20,STANDBY,1,20.231040511203517,249.57399999999797,20.72386177575983,0.0,0.0,0.0
2026-01-01 00:35:30,STANDBY,1,20.232128149916925,249.57199999999796,20.7189444395014,0.0,0.0,0.0
2026-01-01 00:35:40,STANDBY,1,20.233215757936556,249.56999999999795,20.71408715268575,0.0,0.0,0.0
2026-01-01 00:35:50,STANDBY,1,20.234303335118597,249.56799999999794,20.709289314510077,0.0,0.0,0.0
2026-01-01 00:36:00,STANDBY,1,20.23539088131924,249.56599999999793,20.70455033017817,0.0,0.0,0.0
2026-01-01 00:36:10,STANDBY,1,20.236478396394684,249.56399999999792,20.699869610840334,0.0,0.0,0.0
2026-01-01 00:36:20,STANDBY,1,20.237565880201128,249.5619999999979,20.695246573533943,0.0,0.0,0.0
2026-01-01 00:36:30,STANDBY,1,20.23865333259478,249.5599999999979,20.69068064112455,0.0,0.0,0.0
2026-01-01 00:36:40,STANDBY,1,20.23974075343184,249.5579999999979,20.686171242247624,0.0,0.0,0.0
2026-01-01 00:36:50,STANDBY,1,20.240828142568528,249.55599999999788,20.681717811250834,0.0,0.0,0.0
2026-01-01 00:37:00,STANDBY,1,20.241915499861058,249.55399999999787,20.677319788136938,0.0,0.0,0.0
2026-01-01 00:37:10,STANDBY,1,20.24300282516565,249.55199999999786,20.672976618507224,0.0,0.0,0.0
2026-01-01 00:37:20,STANDBY,1,20.244090118338534,249.54999999999785,20.668687753505537,0.0,0.0,0.0
2026-01-01 00:37:30,STANDBY,1,20.245177379235937,249.54799999999784,20.66445264976284,0.0,0.0,0.0
2026-01-01 00:37:40,STANDBY,1,20.246264607714092,249.54599999999783,20.660270769342354,0.0,0.0,0.0
2026-01-01 00:37:50,STANDBY,1,20.24735180362924,249.54399999999782,20.656141579685222,0.0,0.0,0.0
2026-01-01 00:38:00,STANDBY,1,20.24843896683762,249.5419999999978,20.652064553556745,0.0,0.0,0.0
2026-01-01 00:38:10,STANDBY,1,20.249526097195485,249.5399999999978,20.648039168993133,0.0,0.0,0.0
2026-01-01 00:38:20,STANDBY,1,20.25061319455908,249.5379999999978,20.644064909248794,0.0,0.0,0.0
2026-01-01 00:38:30,STANDBY,1,20.25170025878466,249.53599999999778,20.64014126274415,0.0,0.0,0.0
2026-01-01 00:38:40,STANDBY,1,20.252787289728488,249.53399999999777,20.636267723013994,0.0,0.0,0.0
2026-01-01 00:38:50,STANDBY,1,20.25387428724683,249.53199999999777,20.63244378865632,0.0,0.0,0.0
2026-01-01 00:39:00,STANDBY,1,20.254961251195954,249.52999999999776,20.62866896328172,0.0,0.0,0.0
2026-01-01 00:39:10,STANDBY,1,20.25604818143213,249.52799999999775,20.624942755463223,0.0,0.0,0.0
2026-01-01 00:39:20,STANDBY,1,20.25713507781164,249.52599999999774,20.621264678686707,0.0,0.0,0.0
2026-01-01 00:39:30,STANDBY,1,20.25822194019076,249.52399999999773,20.617634251301748,0.0,0.0,0.0
2026-01-01 00:39:40,STANDBY,1,20.259308768425782,249.52199999999772,20.61405099647299,0.0,0.0,0.0
2026-01-01 00:39:50,STANDBY,1,20.260395562373,249.5199999999977,20.61051444213199,0.0,0.0,0.0
2026-01-01 00:40:00,STANDBY,1,20.2614823218887,249.5179999999977,20.607024120929555,0.0,0.0,0.0
2026-01-01 00:40:10,STANDBY,1,20.26256904682919,249.5159999999977,20.60357957018855,0.0,0.0,0.0
2026-01-01 00:40:20,STANDBY,1,20.26365573705077,249.51399999999768,20.60018033185717,0.0,0.0,0.0
