timestamp,operating_mode,cycle_id,ambient_temperature,tank_pressure,tank_temperature,compressor_power,turbine_power,mass_flow
2026-01-01 00:06:00,STANDBY,1,20.03927105921497,250.03043179750202,23.302044418401824,0.0,0.0,0.0
2026-01-01 00:06:10,STANDBY,1,20.04036185703715,248.94416493805974,23.443644834952444,0.0,0.0,0.0
2026-01-01 00:06:20,STANDBY,1,20.04145264952238,249.2579069755504,23.69741175042926,0.0,0.0,0.0
2026-01-01 00:06:30,STANDBY,1,20.04254343652642,250.01843061793417,22.754727074051505,0.0,0.0,0.0
2026-01-01 00:06:40,STANDBY,1,20.043634217905037,250.28723328999732,23.23288603686399,0.0,0.0,0.0
2026-01-01 00:06:50,STANDBY,1,20.044724993514,250.0016841405946,23.70146677561842,0.0,0.0,0.0
2026-01-01 00:07:00,STANDBY,1,20.04581576320908,249.85617585880547,23.100581697787536,0.0,0.0,0.0
2026-01-01 00:07:10,STANDBY,1,20.046906526846044,249.76144815220493,23.68590242933232,0.0,0.0,0.0
2026-01-01 00:07:20,STANDBY,1,20.04799728428067,249.17073900481586,23.614752281241618,0.0,0.0,0.0
2026-01-01 00:07:30,STANDBY,1,20.04908803536872,249.5480778958022,23.13925798978634,0.0,0.0,0.0
2026-01-01 00:07:40,STANDBY,1,20.05017877996597,249.67568061451965,22.957267553521657,0.0,0.0,0.0
2026-01-01 00:07:50,STANDBY,1,20.051269517928194,250.432561113109,23.010856084472863,0.0,0.0,0.0
2026-01-01 00:08:00,STANDBY,1,20.05236024911117,250.07380914478375,23.866001059342118,0.0,0.0,0.0
2026-01-01 00:08:10,STANDBY,1,20.053450973370666,249.01847992231816,23.598812388437953,0.0,0.0,0.0
2026-01-01 00:08:20,STANDBY,1,20.054541690562463,250.0600419846969,23.044282912262045,0.0,0.0,0.0
2026-01-01 00:08:30,STANDBY,1,20.055632400542336,249.70345885979134,22.794709223032125,0.0,0.0,0.0
2026-01-01 00:08:40,STANDBY,1,20.056723103166064,249.5555389998465,22.983063277339102,0.0,0.0,0.0
2026-01-01 00:08:50,STANDBY,1,20.057813798289427,250.1978381444199,22.992197672966,0.0,0.0,0.0
2026-01-01 00:09:00,STANDBY,1,20.0589044857682,250.40549976124746,22.517440522606037,0.0,0.0,0.0
2026-01-01 00:09:10,STANDBY,1,20.059995165458165,250.35364005955756,22.886155994869114,0.0,0.0,0.0
2026-01-01 00:09:20,STANDBY,1,20.06108583721511,249.46639123838813,23.23085433377916,0.0,0.0,0.0
2026-01-01 00:09:30,STANDBY,1,20.06217650089481,249.72939381207385,22.266606466616288,0.0,0.0,0.0
2026-01-01 00:09:40,STANDBY,1,20.063267156353056,250.04763171570121,23.026957197376124,0.0,0.0,0.0
2026-01-01 00:09:50,STANDBY,1,20.06435780344563,250.3677725635606,23.164275156807488,0.0,0.0,0.0
2026-01-01 00:10:00,STANDBY,1,20.065448442028316,249.63841288107676,22.556804689025117,0.0,0.0,0.0
2026-01-01 00:10:10,STANDBY,1,20.066539071956907,249.7831705116675,23.20664029180478,0.0,0.0,0.0
2026-01-01 00:10:20,STANDBY,1,20.067629693087184,249.3208325129964,22.464978866900356,0.0,0.0,0.0
2026-01-01 00:10:30,STANDBY,1,20.068720305274944,249.27389668795905,22.77837118738938,0.0,0.0,0.0
2026-01-01 00:10:40,STANDBY,1,20.06981090837597,250.27626291119648,22.52825222862762,0.0,0.0,0.0
2026-01-01 00:10:50,STANDBY,1,20.070901502246063,250.54612001428478,22.50269130156012,0.0,0.0,0.0
2026-01-01 00:11:00,STANDBY,1,20.07199208674101,249.8299949392092,22.384372506561807,0.0,0.0,0.0
2026-01-01 00:11:10,STANDBY,1,20.073082661716608,250.36576644894535,22.7541700760901,0.0,0.0,0.0
2026-01-01 00:11:20,STANDBY,1,20.07417322702865,250.04281801252316,22.7745348271029,0.0,0.0,0.0
2026-01-01 00:11:30,STANDBY,1,20.075263782532936,249.53744012269678,22.476120235837804,0.0,0.0,0.0
2026-01-01 00:11:40,STANDBY,1,20.076354328085262,250.03869780275352,22.06326550593302,0.0,0.0,0.0
2026-01-01 00:11:50,STANDBY,1,20.07744486354143,250.6250182832323,22.56826890896009,0.0,0.0,0.0
2026-01-01 00:12:00,STANDBY,1,20.078535388757242,249.83608698044432,22.550234342090853,0.0,0.0,0.0
2026-01-01 00:12:10,STANDBY,1,20.079625903588497,250.6343218279063,22.335175489544927,0.0,0.0,0.0
2026-01-01 00:12:20,STANDBY,1,20.080716407891,248.5401274479544,22.9371646432644,0.0,0.0,0.0
2026-01-01 00:12:30,STANDBY,1,20.081806901520554,250.25895125218688,21.884864594084064,0.0,0.0,0.0
2026-01-01 00:12:40,STANDBY,1,20.08289738433297,249.88952353411835,21.666146800585974,0.0,0.0,0.0
2026-01-01 00:12:50,STANDBY,1,20.083987856184052,249.69449632476633,22.089608003177965,0.0,0.0,0.0
2026-01-01 00:13:00,STANDBY,1,20.08507831692961,249.887880388267,22.499748031753125,0.0,0.0,0.0
2026-01-01 00:13:10,STANDBY,1,20.08616876642546,248.8462155426988,21.947862761244537,0.0,0.0,0.0
2026-01-01 00:13:20,STANDBY,1,20.087259204527406,249.72816405608046,21.948551307437395,0.0,0.0,0.0
2026-01-01 00:13:30,STANDBY,1,20.08834963109127,250.01455628575508,22.506604054329625,0.0,0.0,0.0
2026-01-01 00:13:40,STANDBY,1,20.08944004597286,250.57294702236996,22.338743454240472,0.0,0.0,0.0
2026-01-01 00:13:50,STANDBY,1,20.090530449027998,249.57286489086238,22.292002864005934,0.0,0.0,0.0
2026-01-01 00:14:00,STANDBY,1,20.091620840112498,249.4257531985526,22.392440629447023,0.0,0.0,0.0
2026-01-01 00:14:10,STANDBY,1,20.092711219082187,249.57712147820692,22.009801060280246,0.0,0.0,0.0
2026-01-01 00:14:20,STANDBY,1,20.09380158579288,250.2837010588502,22.00322815043996,0.0,0.0,0.0
2026-01-01 00:14:30,STANDBY,1,20.094891940100403,249.988375554829,22.339636840100276,0.0,0.0,0.0
2026-01-01 00:14:40,STANDBY,1,20.09598228186058,249.55711989811564,21.673229816332775,0.0,0.0,0.0
2026-01-01 00:14:50,STANDBY,1,20.09707261092924,250.07663371655582,21.41408366425119,0.0,0.0,0.0
2026-01-01 00:15:00,STANDBY,1,20.098162927162207,249.86653877467316,21.907326999172312,0.0,0.0,0.0
2026-01-01 00:15:10,STANDBY,1,20.099253230415318,250.30032249526556,22.297193647771923,0.0,0.0,0.0
2026-01-01 00:15:20,STANDBY,1,20.100343520544396,249.46297345306044,22.07542368934318,0.0,0.0,0.0
2026-01-01 00:15:30,STANDBY,1,20.10143379740528,249.6481689267002,22.236970011061626,0.0,0.0,0.0
2026-01-01 00:15:40,STANDBY,1,20.102524060853803,249.61394592343302,21.35612168170806,0.0,0.0,0.0
2026-01-01 00:15:50,STANDBY,1,20.103614310745805,249.07624252593303,22.037085060691165,0.0,0.0,0.0
2026-01-01 00:16:00,STANDBY,1,20.10470454693712,249.95406013853136,22.12021805487426,0.0,0.0,0.0
2026-01-01 00:16:10,STANDBY,1,20.105794769283595,249.934527636089,21.500636837356364,0.0,0.0,0.0
2026-01-01 00:16:20,STANDBY,1,20.106884977641066,249.80455672832028,22.14650343043855,0.0,0.0,0.0
2026-01-01 00:16:30,STANDBY,1,20.10797517186538,249.68270643331147,21.836631374508755,0.0,0.0,0.0
2026-01-01 00:16:40,STANDBY,1,20.10906535181238,249.09031462897383,22.773877837025815,0.0,0.0,0.0
2026-01-01 00:16:50,STANDBY,1,20.11015551733792,249.58567733861634,21.18188279278293,0.0,0.0,0.0
2026-01-01 00:17:00,STANDBY,1,20.111245668297848,249.62264274173563,22.228549844302833,0.0,0.0,0.0
2026-01-01 00:17:10,STANDBY,1,20.11233580454801,249.3908613653882,21.682513307748064,0.0,0.0,0.0
2026-01-01 00:17:20,STANDBY,1,20.113425925944266,249.709357144166,21.298741874266256,0.0,0.0,0.0
2026-01-01 00:17:30,STANDBY,1,20.114516032342472,249.99002542840626,21.609107131966216,0.0,0.0,0.0
2026-01-01 00:17:40,STANDBY,1,20.115606123598482,250.72909295060424,21.83392157192258,0.0,0.0,0.0
2026-01-01 00:17:50,STANDBY,1,20.116696199568157,249.8712889064149,22.045577984391322,0.0,0.0,0.0
2026-01-01 00:18:00,STANDBY,1,20.11778626010736,249.91077519536034,22.234761752727316,0.0,0.0,0.0
2026-01-01 00:18:10,STANDBY,1,20.118876305071954,249.74277704211588,22.128747431286808,0.0,0.0,0.0
2026-01-01 00:18:20,STANDBY,1,20.1199663343178,248.81861439234942,21.396742766760582,0.0,0.0,0.0
2026-01-01 00:18:30,STANDBY,1,20.12105634770078,249.76274306227432,22.00975377039905,0.0,0.0,0.0
2026-01-01 00:18:40,STANDBY,1,20.122146345076747,249.80411510496944,21.772604269679054,0.0,0.0,0.0
2026-01-01 00:18:50,STANDBY,1,20.123236326301583,251.00362105624154,21.443518051701684,0.0,0.0,0.0
2026-01-01 00:19:00,STANDBY,1,20.124326291231164,249.67381951760834,21.561170053269645,0.0,0.0,0.0
2026-01-01 00:19:10,STANDBY,1,20.125416239721357,249.9187736711657,21.39679716356356,0.0,0.0,0.0
2026-01-01 00:19:20,STANDBY,1,20.126506171628048,249.74864411514625,21.606045226080223,0.0,0.0,0.0
2026-01-01 00:19:30,STANDBY,1,20.127596086807117,249.1796609811891,21.36134694444413,0.0,0.0,0.0
2026-01-01 00:19:40,STANDBY,1,20.128685985114444,250.33341140725636,21.257330503926955,0.0,0.0,0.0
2026-01-01 00:19:50,STANDBY,1,20.129775866405915,250.13596651634225,21.695104935632155,0.0,0.0,0.0
2026-01-01 00:20:00,STANDBY,1,20.130865730537423,250.15351597352037,21.725783327107617,0.0,0.0,0.0
2026-01-01 00:20:10,STANDBY,1,20.13195557736485,249.30130627260147,21.466832976749593,0.0,0.0,0.0
2026-01-01 00:20:20,STANDBY,1,20.133045406744092,250.45539715546687,21.91950680125754,0.0,0.0,0.0
2026-01-01 00:20:30,STANDBY,1,20.134135218531043,249.05107446860268,21.41733147221276,0.0,0.0,0.0
2026-01-01 00:20:40,STANDBY,1,20.135225012581596,250.04342854689895,21.391025928267833,0.0,0.0,0.0
2026-01-01 00:20:50,STANDBY,1,20.13631478875166,250.8432278129038,21.666549551478663,0.0,0.0,0.0
2026-01-01 00:21:00,STANDBY,1,20.137404546897123,249.25073183743345,21.415365198193175,0.0,0.0,0.0
2026-01-01 00:21:10,STANDBY,1,20.1384942868739,249.4608511351974,21.467366206515994,0.0,0.0,0.0
2026-01-01 00:21:20,STANDBY,1,20.13958400853789,249.7918256825426,20.672771917829728,0.0,0.0,0.0
2026-01-01 00:21:30,STANDBY,1,20.140673711745006,249.48826217294067,21.421033376964136,0.0,0.0,0.0
2026-01-01 00:21:40,STANDBY,1,20.14176339635116,248.96266828446568,20.85511980264945,0.0,0.0,0.0
2026-01-01 00:21:50,STANDBY,1,20.142853062212257,249.77028148740175,21.02438915737438,0.0,0.0,0.0
2026-01-01 00:22:00,STANDBY,1,20.14394270918422,249.20284814313567,20.977610250852493,0.0,0.0,0.0
2026-01-01 00:22:10,STANDBY,1,20.14503233712297,249.9687962153163,21.053100319665436,0.0,0.0,0.0
2026-01-01 00:22:20,STANDBY,1,20.14612194588442,249.2702878828818,21.189021574637497,0.0,0.0,0.0
2026-01-01 00:22:30,STANDBY,1,20.147211535324498,250.50296720250748,21.195665285891504,0.0,0.0,0.0
2026-01-01 00:22:40,STANDBY,1,20.148301105299133,249.33437335383059,21.528962512179724,0.0,0.0,0.0
2026-01-01 00:22:50,STANDBY,1,20.14939065566425,249.56296924189584,21.384593402190614,0.0,0.0,0.0
2026-01-01 00:23:00,STANDBY,1,20.150480186275775,250.1287586086835,20.735880760588064,0.0,0.0,0.0
2026-01-01 00:23:10,STANDBY,1,20.151569696989654,249.1045678417817,21.319645146575063,0.0,0.0,0.0
2026-01-01 00:23:20,STANDBY,1,20.152659187661815,249.83172996730073,21.378713353609555,0.0,0.0,0.0
2026-01-01 00:23:30,STANDBY,1,20.153748658148196,250.36957137713986,21.173371943543778,0.0,0.0,0.0
2026-01-01 00:23:40,STANDBY,1,20.154838108304745,248.910258382718,21.242505067446505,0.0,0.0,0.0
2026-01-01 00:23:50,STANDBY,1,20.155927537987402,249.8043169292648,21.306815464912322,0.0,0.0,0.0
2026-01-01 00:24:00,STANDBY,1,20.157016947052117,249.83994139712283,21.468175251781467,0.0,0.0,0.0
2026-01-01 00:24:10,STANDBY,1,20.158106335354837,250.09891143588726,20.755524485880613,0.0,0.0,0.0
2026-01-01 00:24:20,STANDBY,1,20.159195702751518,249.08752464455955,21.14400544273386,0.0,0.0,0.0
2026-01-01 00:24:30,STANDBY,1,20.16028504909811,249.04377169345645,21.659231228690793,0.0,0.0,0.0
2026-01-01 00:24:40,STANDBY,1,20.161374374250578,249.96297078280702,21.62127523151263,0.0,0.0,0.0
2026-01-01 00:24:50,STANDBY,1,20.162463678064878,249.84849233661515,21.441219785746394,0.0,0.0,0.0
2026-01-01 00:25:00,STANDBY,1,20.163552960396977,249.8232464251715,21.3367622551302,0.0,0.0,0.0
2026-01-01 00:25:10,STANDBY,1,20.16464222110284,249.86922410474705,21.661994548175716,0.0,0.0,0.0
2026-01-01 00:25:20,STANDBY,1,20.165731460038437,249.3539876392093,21.730959797500923,0.0,0.0,0.0
2026-01-01 00:25:30,STANDBY,1,20.16682067705974,249.80812684857904,21.106993553405275,0.0,0.0,0.0
2026-01-01 00:25:40,STANDBY,1,20.167909872022726,249.83653623664787,20.84510974005487,0.0,0.0,0.0
2026-01-01 00:25:50,STANDBY,1,20.16899904478337,249.33082429098533,21.045182373471437,0.0,0.0,0.0
2026-01-01 00:26:00,STANDBY,1,20.170088195197653,250.61888725557088,22.045716904154787,0.0,0.0,0.0
2026-01-01 00:26:10,STANDBY,1,20.171177323121565,249.92091646045438,20.6364460379366,0.0,0.0,0.0
2026-01-01 00:26:20,STANDBY,1,20.172266428411085,249.08634825139717,20.956741333771905,0.0,0.0,0.0
2026-01-01 00:26:30,STANDBY,1,20.17335551092221,250.0082768043154,20.664850254235855,0.0,0.0,0.0
2026-01-01 00:26:40,STANDBY,1,20.17444457051093,249.1906591648848,21.116944628552133,0.0,0.0,0.0
2026-01-01 00:26:50,STANDBY,1,20.17553360703324,250.0695423018697,20.7096683423939,0.0,0.0,0.0
2026-01-01 00:27:00,STANDBY,1,20.176622620345142,250.25329778950214,21.0289118139051,0.0,0.0,0.0
2026-01-01 00:27:10,STANDBY,1,20.177711610302637,249.26165884082258,20.467670317645034,0.0,0.0,0.0
2026-01-01 00:27:20,STANDBY,1,20.17880057676173,250.15168806462057,21.22924608228717,0.0,0.0,0.0
2026-01-01 00:27:30,STANDBY,1,20.17988951957843,249.87439046346665,21.40202275607033,0.0,0.0,0.0
2026-01-01 00:27:40,STANDBY,1,20.18097843860875,250.07703007999564,20.91159268510569,0.0,0.0,0.0
2026-01-01 00:27:50,STANDBY,1,20.1820673337087,250.61239649132537,20.977789685221854,0.0,0.0,0.0
2026-01-01 00:28:00,STANDBY,1,20.183156204734303,249.53930594199696,20.960954793299067,0.0,0.0,0.0
2026-01-01 00:28:10,STANDBY,1,20.184245051541577,249.28313191781965,21.0559928459762,0.0,0.0,0.0
2026-01-01 00:28:20,STANDBY,1,20.185333873986547,249.2132427851856,20.982104909624542,0.0,0.0,0.0
2026-01-01 00:28:30,STANDBY,1,20.18642267192524,249.24809485751564,21.215919540305787,0.0,0.0,0.0
2026-01-01 00:28:40,STANDBY,1,20.187511445213687,249.6154491452913,21.347416464518233,0.0,0.0,0.0
2026-01-01 00:28:50,STANDBY,1,20.188600193707924,249.82257598740665,20.725394312427543,0.0,0.0,0.0
2026-01-01 00:29:00,STANDBY,1,20.189688917263986,249.78834539966334,20.869017863723798,0.0,0.0,0.0
2026-01-01 00:29:10,STANDBY,1,20.190777615737915,250.06159162451632,21.22459185827533,0.0,0.0,0.0
2026-01-01 00:29:20,STANDBY,1,20.191866288985754,249.65250094593728,20.519982911834074,0.0,0.0,0.0
2026-01-01 00:29:30,STANDBY,1,20.19295493686355,250.37076703857696,20.347731954804228,0.0,0.0,0.0
2026-01-01 00:29:40,STANDBY,1,20.194043559227353,249.50967158337932,20.99939407742614,0.0,0.0,0.0
2026-01-01 00:29:50,STANDBY,1,20.19513215593322,251.0000845832931,21.073039543521507,0.0,0.0,0.0
2026-01-01 00:30:00,STANDBY,1,20.1962207268372,249.95083367388077,20.700166414880652,0.0,0.0,0.0
2026-01-01 00:30:10,STANDBY,1,20.197309271795366,249.20742122179013,20.736065683035882,0.0,0.0,0.0
2026-01-01 00:30:20,STANDBY,1,20.198397790663776,249.0985537509677,20.674490670663662,0.0,0.0,0.0
2026-01-01 00:30:30,STANDBY,1,20.199486283298494,249.87323620761984,20.635440174543728,0.0,0.0,0.0
2026-01-01 00:30:40,STANDBY,1,20.2005747495556,249.5182686073353,21.096617062560522,0.0,0.0,0.0
2026-01-01 00:30:50,STANDBY,1,20.201663189291157,249.98500024704427,20.527549719008974,0.0,0.0,0.0
2026-01-01 00:31:00,STANDBY,1,20.202751602361253,249.86261881228498,20.795252930050786,0.0,0.0,0.0
2026-01-01 00:31:10,STANDBY,1,20.203839988621965,249.58758554366977,20.59659824022775,0.0,0.0,0.0
2026-01-01 00:31:20,STANDBY,1,20.204928347929382,249.198603140964,20.42497969028631,0.0,0.0,0.0
2026-01-01 00:31:30,STANDBY,1,20.206016680139587,248.86257638765525,21.116064338451537,0.0,0.0,0.0
2026-01-01 00:31:40,STANDBY,1,20.207104985108675,249.39474252396465,20.692584260366253,0.0,0.0,0.0
2026-01-01 00:31:50,STANDBY,1,20.208193262692745,250.0441993971599,20.898660465501287,0.0,0.0,0.0
2026-01-01 00:32:00,STANDBY,1,20.209281512747893,249.72104687206325,20.383377208148488,0.0,0.0,0.0
2026-01-01 00:32:10,STANDBY,1,20.21036973513022,248.98913061064215,20.60696383359226,0.0,0.0,0.0
2026-01-01 00:32:20,STANDBY,1,20.21145792969584,249.69659046292372,21.05019115652747,0.0,0.0,0.0
2026-01-01 00:32:30,STANDBY,1,20.212546096300855,249.80065868986256,21.593438042112382,0.0,0.0,0.0
2026-01-01 00:32:40,STANDBY,1,20.213634234801386,249.16407128189755,20.21835556233612,0.0,0.0,0.0
2026-01-01 00:32:50,STANDBY,1,20.21472234505355,249.68086255297086,20.74492306270039,0.0,0.0,0.0
2026-01-01 00:33:00,STANDBY,1,20.215810426913464,249.6311043592211,20.92304513098653,0.0,0.0,0.0
2026-01-01 00:33:10,STANDBY,1,20.216898480237255,249.02851485108278,20.60870628085863,0.0,0.0,0.0
2026-01-01 00:33:20,STANDBY,1,20.217986504881058,249.77689368017224,21.04263742470916,0.0,0.0,0.0
2026-01-01 00:33:30,STANDBY,1,20.219074500700998,249.8763922631822,20.52207396413373,0.0,0.0,0.0
2026-01-01 00:33:40,STANDBY,1,20.220162467553216,250.1355256215857,20.82262875041903,0.0,0.0,0.0
2026-01-01 00:33:50,STANDBY,1,20.221250405293855,250.1189010260155,20.61430064053393,0.0,0.0,0.0
2026-01-01 00:34:00,STANDBY,1,20.222338313779055,248.9011653160195,21.131265697788823,0.0,0.0,0.0
2026-01-01 00:34:10,STANDBY,1,20.223426192864963,249.11908748004046,20.557106920191337,0.0,0.0,0.0
2026-01-01 00:34:20,STANDBY,1,20.224514042407737,249.84351763360235,20.64909910992912,0.0,0.0,0.0
2026-01-01 00:34:30,STANDBY,1,20.225601862263527,249.84089297545412,21.033077366198704,0.0,0.0,0.0
2026-01-01 00:34:40,STANDBY,1,20.2266896522885,249.83952384315103,20.43573224719509,0.0,0.0,0.0
2026-01-01 00:34:50,STANDBY,1,20.227777412338813,251.50636574532535,20.75960519762618,0.0,0.0,0.0
2026-01-01 00:35:00,STANDBY,1,20.228865142270642,249.86344525534457,20.187118727107862,0.0,0.0,0.0
2026-01-01 00:35:10,STANDBY,1,20.22995284194015,250.14378282008826,20.402459730742383,0.0,0.0,0.0
2026-01-01 00:35:20,STANDBY,1,20.231040511203517,250.05100088174456,20.83850115852707,0.0,0.0,0.0
2026-01-01 00:35:30,STANDBY,1,20.232128149916925,249.89769562565087,20.42173518664053,0.0,0.0,0.0
2026-01-01 00:35:40,STANDBY,1,20.233215757936556,249.4123653776778,20.55071527313861,0.0,0.0,0.0
2026-01-01 00:35:50,STANDBY,1,20.234303335118597,249.94748461024457,20.857215235124457,0.0,0.0,0.0
2026-01-01 00:36:00,STANDBY,1,20.23539088131924,249.17958739272913,20.53079448783409,0.0,0.0,0.0
2026-01-01 00:36:10,STANDBY,1,20.236478396394684,249.4455906966279,20.946722232805243,0.0,0.0,0.0
2026-01-01 00:36:20,STANDBY,1,20.237565880201128,249.31931822608337,20.759945409779764,0.0,0.0,0.0
2026-01-01 00:36:30,STANDBY,1,20.23865333259478,249.60093706969107,20.821385574701903,0.0,0.0,0.0
2026-01-01 00:36:40,STANDBY,1,20.23974075343184,250.71532928333465,21.058460921869184,0.0,0.0,0.0
2026-01-01 00:36:50,STANDBY,1,20.240828142568528,248.62236740370201,20.777664730035053,0.0,0.0,0.0
2026-01-01 00:37:00,STANDBY,1,20.241915499861058,249.89713009518513,21.13897397527774,0.0,0.0,0.0
2026-01-01 00:37:10,STANDBY,1,20.24300282516565,248.74564206440303,20.94635530341857,0.0,0.0,0.0
2026-01-01 00:37:20,STANDBY,1,20.244090118338534,249.31403406710314,20.5116520245552,0.0,0.0,0.0
2026-01-01 00:37:30,STANDBY,1,20.245177379235937,250.09247529848153,21.052397072269223,0.0,0.0,0.0
2026-01-01 00:37:40,STANDBY,1,20.246264607714092,249.57814000954556,20.739430575613238,0.0,0.0,0.0
2026-01-01 00:37:50,STANDBY,1,20.24735180362924,249.00512761103317,20.53773766708707,0.0,0.0,0.0
2026-01-01 00:38:00,STANDBY,1,20.24843896683762,249.18434814536784,20.73558026215301,0.0,0.0,0.0
2026-01-01 00:38:10,STANDBY,1,20.249526097195485,249.87979887446514,20.98173721631021,0.0,0.0,0.0
2026-01-01 00:38:20,STANDBY,1,20.25061319455908,249.17281668413924,20.78057843752146,0.0,0.0,0.0
2026-01-01 00:38:30,STANDBY,1,20.25170025878466,249.64422929478877,21.18685911250957,0.0,0.0,0.0
2026-01-01 00:38:40,STANDBY,1,20.252787289728488,249.55678591994968,20.96222689038364,0.0,0.0,0.0
2026-01-01 00:38:50,STANDBY,1,20.25387428724683,249.20619982619485,20.78939179867697,0.0,0.0,0.0
2026-01-01 00:39:00,STANDBY,1,20.254961251195954,250.6019720446604,20.320848538459373,0.0,0.0,0.0
2026-01-01 00:39:10,STANDBY,1,20.25604818143213,249.84495951115676,20.571023001260187,0.0,0.0,0.0
2026-01-01 00:39:20,STANDBY,1,20.25713507781164,248.51342870666895,20.642763920611962,0.0,0.0,0.0
2026-01-01 00:39:30,STANDBY,1,20.25822194019076,249.61722715738244,20.82662370166707,0.0,0.0,0.0
2026-01-01 00:39:40,STANDBY,1,20.259308768425782,249.19110676761352,20.80525090885465,0.0,0.0,0.0
2026-01-01 00:39:50,STANDBY,1,20.260395562373,249.94621666739582,20.661376565197475,0.0,0.0,0.0
2026-01-01 00:40:00,STANDBY,1,20.2614823218887,249.12173963078135,20.643129095542708,0.0,0.0,0.0
2026-01-01 00:40:10,STANDBY,1,20.26256904682919,249.45863177926424,20.81971663871137,0.0,0.0,0.0
2026-01-01 00:40:20,STANDBY,1,20.26365573705077,249.76649363948792,20.342604464168176,0.0,0.0,0.0
